file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00747,甘いって言われるよな、\wこれじゃ…\w…\w。,会被人说太天真吧，这样……
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00748,「だけど、\wやっぱり相当厳しい状況にあるということなのね」,「但是，果然还是说明状况相当严峻吧。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00749,「はい…\w…\w。戦術機運用には、\wどうしても高い技術力が必要ですから」,「是的……。因为战术机的运用无论如何都需要很高的技术能力。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00750,「３６ｍｍのケースレス弾ひとつ取っても、\wその辺で適当に作れる代物じゃないですし…\w…\w」,「就连一发36mm无壳弹，也不是随便就能造出来的东西……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00751,「またの名を空飛ぶ工芸品…\w…\wだものね」,「又被称为空中工艺品……呢。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00752,「ええ、\wですから、\wどんな細部の問題でも見落とすわけにはいかないんです」,「嗯，所以无论多么细微的问题都不能放过。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00753,「だからどうしても人手が掛かってしまうわけですよね」,「所以无论如何都费人手呢。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00754,「はい。でも、\wその意味でシアトルは幸運の都市だったんです。――なにせボーニング社の本拠地でしたから」,「是的。但在这个意义上，西雅图是幸运的城市。——毕竟曾是波音公司的本部。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00755,「製造拠点って程じゃないにしても、\wそこは戦術機メーカー。設備も充実してましたし、\w何より技術者や熟練工が生き残ってるのが幸運でした」,「虽然算不上生产据点，但那里是战术机制造商。设备也很充实，更重要的是技术人员和熟练工幸存下来，真是幸运。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00756,「それはすごい幸運だな」,「那真是极大的幸运啊。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00757,「…\w…\w実はウチも結構、\w人員だの設備だのを融通してもらってるんです」,「……其实我们这边也从他们那里借调了不少人员和设备。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00758,「――あ、\wそれで不知火の外部整備なんてことができるのね？」,「——啊，所以才能做不知火的外部整备呢？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00759,「ですです。彼らの研究開発ラインの転用が出来なかったら部品調達すら難しかったですよ」,「正是正是。如果不能转用他们的研究开发线，就连零件调配都很困难。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00760,「なるほどな…\w…\w俺たちは本当に偶然に救われたんだな…\w…\w」,「原来如此……我们真是被偶然所救啊……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00761,大海崩と大減圧に挟まれたこの僅かな隙間――そこにこんな大都市ばかりか、\w戦術機メーカーまで納まってたなんてな。,被大海崩和大减压夹住的这片微小空隙——这里不仅有这样的大城市，连战术机制造商也包含在内，真是没想到。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00762,「もちろん、\w我ら帝国も負けちゃいないですよ！　不良発生率なんかの数字は、\wバビロン後でもウチの方が米軍より断然優秀なんですよ」,「当然，我们帝国军也不甘示弱哦！不良发生率之类的数字，就算在巴比伦之后，我们这边也远比美军优秀哦。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00763,「へえ…\w…\w」,「哦……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00764,「ボーニング側で手を入れてきた箇所も、\wこっちでボルト１本から再確認してますからね」,「波音公司那边处理过的地方，我们这边也会从一颗螺栓开始重新确认。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00765,「とにかく、\w今後とも全力で整備しますので、\w何とぞご安心の程を！」,「总之，今后我们也会全力整备，敬请放心！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00766,「ああ。頼むぜ、\w軍曹」,「啊。拜托了，军曹。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00767,「は――！」,「是——！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00768,技術も意識も高い整備兵ってのは貴重だよな…\w…\w。,技术好又有责任心的整备兵确实很宝贵啊……
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00769,やっぱりさっきのは、\w高い意識故に悔しかった部分をズバリ突かれちまったんだな。,果然刚才那番话，是因为她责任心强，所以被戳中了痛处吧。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00770,「さて…\w…\w次は私たち整備班の詰所をご案内しますね。といってもこれも今日は上から見るだけになっちゃいますが」,「好了……接下来我给大家介绍一下我们整备班的休息室。不过今天也只能从上面看看了。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00771,「下にお邪魔するのは、\wまた後日ゆっくりとね」,「下去打扰就改天再慢慢来吧。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00772,「はい、\w是非是非！」,「好，一定一定！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00773,柚香と楠本軍曹、\wすっかり馴染んだみたいだな…\w…\w。,柚香和楠本军曹，看起来已经完全打成一片了啊……
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00774,「…\w…\wん？」,「……嗯？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00775,「気のせい…\w…\wか」,「是错觉……吧」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00776,「…\w…\w中尉、\wどうかされましたか？」,「……中尉，您怎么了？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00777,「ああいや、\wなんでもない」,「啊不，没什么」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00778,視線を感じた気がしたんだけどな…\w…\w。,总觉得感觉到了视线……
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00779,「――欧州派遣部隊じゃ、\wずっと陽炎だったんですよね？」,「——在欧洲派遣部队的时候，一直驾驶的是阳炎对吧？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00780,「そうね。陽炎もいい機体よ。流石に第３世代機には敵わないけど」,「是啊。阳炎也是好机体。不过果然还是比不上第３世代机。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00781,「Ｆ－１５シリーズは傑作ですからねー。米国の基礎設計はやっぱすごいですよ」,「F-15系列可是杰作啊。美国的基础设计果然厉害。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00782,俺たち欧州派遣軍が米軍と行動を共にすることは確定していたからな。,我们欧洲派遣军当时已经确定要和美军共同行动了。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00783,補給の利便性を考えれば不知火よりも陽炎をってのが、\w当時の軍上層部の判断だったんだよな。,考虑到补给便利性，当时军部高层决定用阳炎而不是不知火。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00784,それにしても…\w…\w柚香が誰かと普通に雑談してるの、\w久しぶりに聞いたな。,话说回来……好久没听到柚香和别人随便聊天了。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00785,あんなことがあって、\wすぐに前線に放り込まれて――。今やっと、\w少しだけ日常が戻ってきた気がする。,经历了那件事之后，马上就被扔到前线——。现在终于感觉稍微恢复了一点日常。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00786,「…\w…\w…\w…\w！」,「……！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00787,あれ…\w…\wまた気のせいか？,咦……又是错觉吗？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00788,「あれ、\w何か気になるものでもありましたか？」,「咦，您发现了什么在意的东西吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00789,「いや…\w…\w何となく誰かに見られてるような気がしてな」,「不……总觉得好像有人在看我。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00790,「あはは、\w有名税ですかねー？　…\w…\wあれ、\wでも…\w…\w」,「啊哈哈，这是名人的代价吗？……咦，不过……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00791,「…\w…\wでも、\wなんだ？」,「……不过，怎么了？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00792,「あ、\wいえ…\w…\w整備の人間で中尉たちの顔まで知ってるの、\wウチの班ぐらいのはずなんですけどねー」,「啊，不……整备人员里知道中尉你们长相的，应该只有我们班才对。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00793,「え？　あぁ、\wそうでした。衛士の登録データは担当整備班の人間までしか閲覧できないはずでしたね」,「诶？啊，对啊。卫士的登记数据应该只有负责的整备班人员才能查看。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00794,「はい、\w私たちは整備の時におふたりのデータを写真付きで拝見してましたけど、\wそのメンツは私以外、\wもう当直明けで戻ってますし」,「是的，我们在整备时看过两位的数据，还附有照片。不过那些人除了我之外，都已经值完班回去了。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00795,冷静に考えてみればそうだよな。,冷静想想确实是这样。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00796,俺たちの兵員情報に用もなくアクセスできるのは同じ命令系統に属する上官だけだし。,能无故访问我们兵员信息的，只有属于同一指挥系统的上级了。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00797,「まあ、\w他の衛士から何か聞いてた奴がいたのかもな」,「嘛，说不定有家伙从其他卫士那里听到了什么。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00798,「多分そうでしょうね。こういう話はどこからか広まるものですし」,「大概吧。这种话总会从哪儿传开的。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00799,「っと、\wこの後なんですけど――」,「啊，那接下来——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00800,「…\w…\w…\w…\w？」,「……？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00801,「誰もいねーよな。ダンボールが置いてあるだけで」,「没人啊。就放了个纸箱。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00802,「そうですね、\wダンボールが置いてあるだけで」,「是啊，就放了个纸箱。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00803,「ええ。ダンボールが置いてあるだけですね」,「嗯，就放了个纸箱。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00804,「…\w…\wえーと、\w第２格納庫に通じる渡り廊下があるんですけど、\wあそこ結構眺めがいいんですよ」,「……呃，第2机库那边有一条连廊，那里景色还挺不错的哦」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00805,「へえ～、\wそうなの」,「哦～是这样啊」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00806,…\w…\w格納庫で「眺め」って何だ？,「风景」是什么？
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00807,「ウチの連中もちょっとした休憩はそこで取ることが多いんです。溜まり場みたいなものですね。ひょっとしたらまだ誰か残ってるかも」,「我们班的人也经常在那里稍微休息一下。算是个聚集地吧。说不定还有人没走。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00808,「――なるほどそういうことか！　それは見てみたいな！　早く行こうぜ！」,「――原来如此！那可得去看看！快点走吧！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00809,「了解です！」,「明白！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00810,「…\w…\wところで中尉、\w『そういうこと』ってどういうことでしょうか」,「……话说中尉，『原来如此』是什么意思？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00811,「ん、\wいやほら、\w軍曹のご同僚ということであれば、\wさぞかし眺めもいい――」,「嗯，不，你看，既然是军曹的同僚，那风景肯定也不错――」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00812,「んっんん！　中尉、\wもう少しご自重ください。地金を出すのが早すぎます。九州での失敗から何も学んでいないのですか？」,「咳咳！中尉，请您再自重一点。暴露本性太早了。您难道没有从九州的失败中学到任何东西吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00813,「じ、\w地金とは何だね君ぃ！　ど、\w同僚ってだけで女性とは限んねーだろ！　俺は整備班の皆様と交流を深め情報共有をだな…\w…\w」,「什、什么叫本性啊你！同、同僚又不一定是女的！我是想和整备班的各位加深交流、信息共享――」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00814,「はぁ…\w…\wそれ、\w世間一般では『語るに落ちる』と言うのですが…\w…\w」,「唉……那个，在世上一般叫做『不打自招』哦……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00815,「あははっ、\wみんな油まみれですけどねー！　中尉になら、\wいつでもご紹介しますよ！」,「啊哈哈，大家可都沾满油污呢！中尉的话，随时都可以介绍给您哦！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00816,「おお！　さんきゅ～！　ところであくまで参考までにだが、\w軍曹の整備班の男女比はどのような――」,「哦！谢啦！话说回来，纯属参考，军曹的整备班男女比例是多少――」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00817,「…\w…\w…\w…\w」,「……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00818,「…\w…\w…\w…\w！？」,「……！？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00819,「やっぱり…\w…\w誰もいねーよな。さっきからずっと同じダンボールが置いてあるだけで」,「果然……没人啊。从头到尾就只放着同一个纸箱。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00820,「そうですね、\wさっきからずっと同じダンボールが置いてあるだけで」,「是啊，从头到尾就只放着同一个纸箱。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00821,「ええ、\wさっきからずっと同じダンボールが置いてあるだけですね」,「嗯，从头到尾就只放着同一个纸箱呢。」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00822,「まぁいいや！　さあさあ、\w眺めのいい渡り廊下に行こうぜ！」,「算了！来来来，去那个风景好的走廊吧！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00823,「はあ…\w…\wまったく――」,「唉……真是的――」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00824,「――って！！」,「——等等！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00825,「ハァッ――！！」,「哈啊——！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00826,「はうっ？」,「哈呜？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00827,「貴様、\w龍浪中尉の背後を取るとは――…\w…\w目的を言いなさい。でなければ撃ちます！」,「你这家伙，胆敢绕到龙浪中尉背后――……说出你的目的。否则就开枪了！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00828,「はわわっ、\wあのっ、\wその…\w…\wっ！」,「哇哇，那个，这个……！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00829,「いくらなんでもそのスニーキングはアウトだろ。一体何モンだ？」,「再怎么着，这潜行也太过了。你到底什么人？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00830,「――って、\wあなた…\w…\w」,「――等等，你是……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00831,「あれっ…\w…\w美桜乃少尉、\wじゃねえか？」,「咦……美樱乃少尉，不是吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00832,「は、\wはひぃ！　お、\wおおお覚えててくださいましたか――！！」,「是、是哎！您、您您您还记得我吗——！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00833,「おう、\w一緒に戦った仲じゃねえか」,「哦，咱不是一起战斗过的伙伴嘛」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00834,「中尉に救われておきながら、\wその命を狙うとは――！」,「被中尉救了一命，却还敢瞄准他的性命——！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00835,「はっ、\wはわっ、\wいえっ、\wちちち違います～！！」,「哈、哈哇、不、不不是那样～！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00836,「まあまあ…\w…\wで、\w一体なにやってんだ？」,「好了好了……那，你到底在搞什么？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00837,「ははははいっ！　こ、\wこれを――」,「是是是是的！这、这个——」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00838,「――ッ！！　不審な動き！　中尉、\w危険ですっ！！　下がってください！」,「——！！可疑动作！中尉，危险！！请退后！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00839,「きゃああっっ！！」,「呀啊啊！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00840,「おまえの方が危ねえよ！　そっから離れろ柚香」,「你才危险呢！离那儿远点，柚香」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00841,「そんなっ、\w私はただ中尉の身の安全を――！」,「怎么会，我只是为了中尉的安全——！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00842,「あーはいはい分かってる、\wそれは助かってるよ。けど、\wとりあえず今は安全だから、\wな？」,「啊——好好好我知道，你那样确实帮了我。不过，总之现在已经安全了，好吗？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00843,ったく、\w心配性過ぎるんだよ、\wおまえは…\w…\w。,真是的，你也太爱操心了……。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00844,「で？　一体どうしたんだ？　あんな隠密技まで駆使して」,「那？到底怎么了？连那种潜行技巧都用上了」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00845,アメリカ人が見てたら、\wきっと飛び上がって大喜びだっただろうに。あいつらニンジャとか大好きだもんな。,要是被美国人看到，肯定会跳起来高兴得不得了吧。那帮家伙最喜欢忍者了。
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00846,「は、\wはい！　その、\wこういう時は可能な限りお近づきになってから、\w驚かすようなのがいいってエレンちゃん…\w…\wその、\wエイス少尉が…\w…\w」,「是、是的！那个，这种时候应该尽可能先接近对方，再用吓人一点的方式比较好，是艾伦酱……那个，艾斯少尉说的……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00847,「はあ…\w…\w？」,「哈……？」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00848,「やはり不意打ちか――！　卑劣な――！」,「果然是偷袭吗——！卑鄙——！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00849,「やん！　痛いです中尉～～！！」,「呀！好痛啊中尉～～！！」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00850,「いいから落ち着けっつーの。エイス少尉って、\w一緒にいた…\w…\w」,「所以说冷静点。艾斯少尉……是和你一起的那个……」
outputs\tda_fpd_extract\tda01\root\assets\data_spec\adv\game\scr\localized\040_承_2005_10_07 デブリーフィング・顔合わせ01.egpack,game_t00851,「は、\wはひいぃ、\wそうです！」,「是、是哎，没错！」
